,show_id,type,title,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,target_ages,principal_country
4599,81037373,Movie,The Sky Is Pink,"India, United Kingdom, Canada, United States","December 11, 2019",2019,TV-14,143 min,"Dramas, International Movies","After succumbing to her terminal illness, a teenager posthumously narrates her parents’ tenacious relationship in this drama based on a true story.",2019,December,Teens,India
4600,80065754,Movie,Standoff,Canada,"December 11, 2018",2015,R,86 min,Action & Adventure,"After witnessing an assassin's slaughter, a young girl holes up in a farmhouse with a suicidal vet, who must use wits and guts to fend off the killer.",2018,December,Adults,Canada
4601,80995991,Movie,Vir Das: Losing It,United States,"December 11, 2018",2018,TV-MA,68 min,Stand-Up Comedy,"The world's got a lot of problems, but Vir Das has a lot of answers as he discusses travel, religion, his childhood and more in this stand-up special.",2018,December,Adults,United States
4602,80180711,TV Show,Dawai Asmara,United States,"December 11, 2017",2016,TV-14,1 Season,"International TV Shows, TV Dramas","Following life-changing traumas, two girls from different backgrounds fight to discover the identities of their biological parents.",2017,December,Teens,United States
4603,80205065,Movie,Red Christmas,Australia,"December 11, 2017",2016,TV-MA,81 min,Horror Movies,A family Christmas gathering at an isolated Australian estate turns into the holiday from hell after a mysterious stranger turns up at the door.,2017,December,Adults,Australia
4604,80194612,Movie,The Hatred,United States,"December 11, 2017",2017,R,94 min,Horror Movies,Four young women head to a country house for an idyllic weekend retreat. But what lies in store for them is far from the dreamy getaway they imagined.,2017,December,Adults,United States
4605,80104420,Movie,Asperger's Are Us,United States,"December 11, 2016",2016,TV-14,83 min,Documentaries,A comedy troupe of four friends on the autism spectrum prepares for a final show before its members go their separate ways.,2016,December,Teens,United States
4606,80039517,Movie,The Ridiculous 6,United States,"December 11, 2015",2015,TV-14,120 min,"Action & Adventure, Comedies","When his outlaw dad is kidnapped, Tommy “White Knife” Stockburn sets off across the West on a rescue mission with five brothers he never knew he had.",2015,December,Teens,United States
4607,81035888,Movie,Good and Prosperous,Egypt,"December 10, 2019",2017,TV-14,101 min,"Comedies, International Movies","As two jobless brothers search aimlessly for careers worthy of their hard-to-please mother’s praise, they cluelessly tackle countless gigs.",2019,December,Teens,Egypt
4608,81036542,Movie,Michelle Wolf: Joke Show,United States,"December 10, 2019",2019,TV-MA,60 min,Stand-Up Comedy,"Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City.",2019,December,Adults,United States
4609,81001121,Movie,Gehenna: Where Death Lives,"Japan, United States","December 10, 2018",2016,TV-MA,107 min,"Horror Movies, Thrillers",Developers looking for a location to build a resort on Saipan stumble into a subterranean bunker from WWII where an evil force lies in wait.,2018,December,Adults,Japan
4610,80144453,Movie,Goldstone,Australia,"December 10, 2018",2016,R,110 min,Thrillers,"In the Australian outback, an Indigenous cop on a missing persons case unearths a trafficking ring and runs afoul of political-industrial interests.",2018,December,Adults,Australia
4611,81009829,Movie,Susanne Bartsch: On Top,United States,"December 10, 2018",2017,TV-MA,86 min,"Documentaries, LGBTQ Movies","Beyond her larger-than-life persona, this documentary reveals the woman behind the famed event planner, and her legacy as a cultural icon and activist.",2018,December,Adults,United States
4612,81025391,TV Show,Trotsky,Russia,"December 10, 2018",2017,TV-MA,1 Season,"International TV Shows, TV Dramas",The complex historical figure of Leon Trotsky comes to life in this epic biography that depicts the tumultuous life of the Russian revolutionary.,2018,December,Adults,Russia
4613,80131415,TV Show,Nobel,Norway,"December 10, 2016",2016,R,1 Season,"International TV Shows, TV Dramas, TV Thrillers",A series of incidents in Afghanistan set complicated political and personal events in motion for a returning Norwegian Special Forces officer.,2016,December,Adults,Norway
4614,80132410,Movie,Sons of Ben,United States,"December 10, 2016",2016,NR,73 min,"Documentaries, Sports Movies","Passion is an understatement. Meet the folks who wanted a Major League Soccer club in Philadelphia so badly, they became fans before it even existed.",2016,December,Adults,United States
4615,81148811,Movie,A Cinderella Story: Christmas Wish,United States,"December 1, 2019",2019,PG,86 min,"Children & Family Movies, Comedies, Music & Musicals","Despite her vain stepmother and mean stepsisters, an aspiring singer works as an elf at a Christmas tree lot and finds her own holiday miracle.",2019,December,Older Kids,United States
4616,18066997,Movie,A Night at the Roxbury,United States,"December 1, 2019",1998,PG-13,82 min,"Comedies, Cult Movies","After a run-in with Richard Grieco, dimwits Doug and Steve gain entry to a swanky nightclub in this comedy based on a ""Saturday Night Live"" sketch.",2019,December,Teens,United States
4617,60023608,Movie,Austin Powers in Goldmember,United States,"December 1, 2019",2002,PG-13,94 min,"Action & Adventure, Comedies","The world's most shagadelic spy continues his fight against the diabolical Dr. Evil, who's teamed with a new foe: 1970s villain Goldmember.",2019,December,Teens,United States
4618,1153656,Movie,Austin Powers: International Man of Mystery,United States,"December 1, 2019",1997,PG-13,90 min,Comedies,"A swingin' fashion photographer by day and a groovy British secret agent by night, superspy Austin Powers must foil the sinister schemes of Dr. Evil.",2019,December,Teens,United States
4619,21302357,Movie,Austin Powers: The Spy Who Shagged Me,United States,"December 1, 2019",1999,PG-13,95 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy","When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ""mojo,"" Austin must return to the swingin' '60s himself.",2019,December,Teens,United States
4620,81217745,Movie,Baby Dolls,India,"December 1, 2019",2019,TV-14,127 min,"Comedies, International Movies, Romantic Movies","When two sisters travel from Canada to Punjab to visit their maternal family, they discover an opportunity to mend a broken bond with their grandmother.",2019,December,Teens,India
4621,80011622,Movie,Cut Bank,United States,"December 1, 2019",2014,R,93 min,"Dramas, Thrillers",A small-town dreamer is sure he's landed on a gold mine after accidentally filming a murder but is sucked into a violent tale of greed and deception.,2019,December,Adults,United States
4622,81165325,Movie,Dead Kids,Philippines,"December 1, 2019",2019,TV-MA,94 min,"Dramas, International Movies, Thrillers",A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid – until their kidnapping scheme turns deadly.,2019,December,Adults,Philippines
4623,81217746,Movie,High End Yaariyan,India,"December 1, 2019",2019,TV-14,120 min,"Comedies, International Movies, Romantic Movies","From romantic pursuits to their friendship, a trio of young men navigate the complexities of relationships while sharing a London apartment.",2019,December,Teens,India
4624,70023451,Movie,Hustle & Flow,United States,"December 1, 2019",2005,R,117 min,"Dramas, Independent Movies, Music & Musicals",A pimp with aspirations of grandeur wants to make it as a rapper but discovers that fame isn't all it's cracked up to be in this indie drama.,2019,December,Adults,United States
4625,80188823,Movie,Iron Fists and Kung-Fu Kicks,Australia,"December 1, 2019",2019,TV-MA,108 min,"Documentaries, International Movies",This documentary examines the influence of Hong Kong's martial arts cinema on filmmaking from the Shaw Brothers to modern-day Hollywood blockbusters.,2019,December,Adults,Australia
4626,80182479,Movie,Jindua,India,"December 1, 2019",2017,TV-14,135 min,"Dramas, International Movies, Romantic Movies",An Indian man in Canada marries a local citizen to legalize his immigration status. The only problem? His girlfriend isn't thrilled about his new wife.,2019,December,Teens,India
4627,81217743,Movie,Lakeeran,India,"December 1, 2019",2016,TV-14,111 min,"Dramas, International Movies, Romantic Movies","Guilt-ridden over his involvement in a fatal car accident, a young ex-pat returns to Punjab, falling for a woman who carries traumas of her own.",2019,December,Teens,India
4628,81217741,Movie,Mahi NRI,United Kingdom,"December 1, 2019",2017,TV-14,134 min,"Comedies, Dramas, International Movies","A Punjabi man attempts to build a life in London in hopes of impressing his girlfriend’s mother, who insists her daughter marry a man outside of India.",2019,December,Teens,United Kingdom
4629,60024161,Movie,Martin Lawrence Live: Runteldat,United States,"December 1, 2019",2002,R,104 min,Stand-Up Comedy,"This provocative film sheds light on actor-comedian Martin Lawrence's roots, his rise to fame and his walk on the wild side.",2019,December,Adults,United States
4630,81151079,TV Show,Morphle,Netherlands,"December 1, 2019",2011,TV-Y,1 Season,"British TV Shows, Kids' TV","Little Mila turns playtime into a series of fun and educational adventures with her magical pet Morphle, who transforms into anything she dreams up!",2019,December,Kids,Netherlands
4631,873159,Movie,Primal Fear,United States,"December 1, 2019",1996,R,131 min,"Dramas, Thrillers","When a blood-spattered altar boy is found running from a murder scene, his conviction seems certain – but his attorney is determined to win the case.",2019,December,Adults,United States
4632,81217747,Movie,Qismat,India,"December 1, 2019",2018,TV-PG,137 min,"Dramas, International Movies, Romantic Movies","A young villager moves to Chandigarh and falls for his bubbly neighbor, but their love story is affected by several heartbreaking twists of fate.",2019,December,Older Kids,India
4633,70229213,Movie,Searching for Sugar Man,"Sweden, United Kingdom, Finland","December 1, 2019",2012,PG-13,86 min,"Documentaries, International Movies, Music & Musicals","Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol.",2019,December,Teens,Sweden
4634,81194523,TV Show,Suits,South Korea,"December 1, 2019",2018,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,2019,December,Teens,South Korea
4635,80191294,Movie,Sweet Virginia,"United States, Canada","December 1, 2019",2017,R,93 min,"Dramas, Independent Movies, Thrillers","In a remote Alaskan town reeling from a sudden triple murder, a former rodeo champ befriends a lone newcomer with a violent occupation.",2019,December,Adults,United States
4636,81184705,Movie,Tee Shot: Ariya Jutanugarn,United States,"December 1, 2019",2019,TV-14,103 min,"Children & Family Movies, Dramas, International Movies","This biopic follows pro golfer Ariya Jutanugarn's journey to the LPGA tour, from child prodigy to her number-one ranking in the world.",2019,December,Teens,United States
